Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
57,"JR Nyengaard, K Chang, S Berhorst, KM Reiser, ...","Discordant effects of guanidines on renal structure and function and on regional vascular dysfunction and collagen changes in diabetic rats",1997,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/46/1/94/11206","https://scholar.google.com/scholar?cites=4302898663562027267&as_sdt=2005&sciodt=2007&hl=en",105,"2023-07-26 15:01:39","","","","",,,,,57,2.19,11,5,26,"… Glomerular capillary basement membrane thickness was increased 20% by diabetes and was unaffected by either guanidine (Fig. 3). Glomerular volume, mesangial volume, and …","https://search.proquest.com/openview/ab8bb97753f661fdfcb1e1ba0a8da046/1.pdf?pq-origsite=gscholar&cbl=34443","https://scholar.google.com/scholar?q=related:AyEeaon3tjsJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
4,"R Ruze, J Li, Q Xu, M Zhong, Y Xiong, Z Yan, ...","Sleeve gastrectomy ameliorates alveolar structures and surfactant protein expression in lungs of obese and diabetic rats",2020,"International Journal of …","nature.com","https://www.nature.com/articles/s41366-020-0647-y","https://scholar.google.com/scholar?cites=11061970291032777826&as_sdt=2005&sciodt=2007&hl=en",106,"2023-07-26 15:01:39","","","","",,,,,4,1.33,1,7,3,"… with SH rats being 12% and 5% higher than C and SG rats, respectively. Taken together, the obvious effect that SG induced on pulmonary function of obese and diabetic rats manifested …","https://drive.google.com/file/d/1728g5AEk3cY_-uYOrGSn6-0Fd3eBoqtx/view","https://scholar.google.com/scholar?q=related:YuTu8F4DhJkJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
37,"TS Kern, RL Engerman","Arrest of glomerulopathy in diabetic dogs by improved glycaemic control",1990,"Diabetologia","Springer","https://link.springer.com/article/10.1007/BF00404138","https://scholar.google.com/scholar?cites=9943162379630865968&as_sdt=2005&sciodt=2007&hl=en",107,"2023-07-26 15:01:39","","10.1007/BF00404138","","",,,,,37,1.12,19,2,33,"… of poorly controlled diabetes in rats has been observed to disappear … In contrast to the findings in rats, modest mesangial … ) Muscle capillary basement membrane thickness and longterm …","https://link.springer.com/content/pdf/10.1007/BF00404138.pdf","https://scholar.google.com/scholar?q=related:MO7szYA1_YkJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
39,"GE Bestetti, U Junker, V Locatelli, GL Rossi","Continuous subtherapeutic insulin counteracts hypothalamopituitary-gonadal alterations in diabetic rats",1987,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/36/11/1315/6689","https://scholar.google.com/scholar?cites=8706571199973838543&as_sdt=2005&sciodt=2007&hl=en",108,"2023-07-26 15:01:39","","","","",,,,,39,1.08,10,4,36,"… To check this hypothesis, we have investigated the hypothalamopituitary-gonadal axis of insulin-treated streptozocin-induced diabetic (STZ-D) rats and compared it with that of …","","https://scholar.google.com/scholar?q=related:z04WgmD003gJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
80,"J Tang, S Mohr, YP Du, TS Kern","Non-uniform distribution of lesions and biochemical abnormalities within the retina of diabetic humans",2003,"Current eye research","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1076/ceyr.27.2.7.15455","https://scholar.google.com/scholar?cites=16556042193777712049&as_sdt=2005&sciodt=2007&hl=en",109,"2023-07-26 15:01:39","","10.1076/ceyr.27.2.7.15455","","",,,,,80,4.00,20,4,20,"… Capillary basement membrane thickness was measured by the minimum thickness method … Expression of Glut1 in the retina has been found to be subnormal also in diabetic rats.…","https://www.tandfonline.com/doi/pdf/10.1076/ceyr.27.2.7.15455","https://scholar.google.com/scholar?q=related:sdt_VqjgwuUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
32,"L Zhang, H Xia, Q Han, B Chen","Effects of antioxidant gene therapy on the development of diabetic retinopathy and the metabolic memory phenomenon",2015,"Graefe's Archive for Clinical and …","Springer","https://link.springer.com/article/10.1007/s00417-014-2827-8","https://scholar.google.com/scholar?cites=686060657296953001&as_sdt=2005&sciodt=2007&hl=en",110,"2023-07-26 15:01:39","","10.1007/s00417-014-2827-8","","",,,,,32,4.00,8,4,8,"… Diabetes was induced in rats using an injection of … of DRP, capillary basement membrane thickness can be used as a … the retinal capillary basement membrane thickness, alleviating the …","https://www.researchgate.net/profile/Huiming-Xia-2/publication/266744343_Effects_of_antioxidant_gene_therapy_on_the_development_of_diabetic_retinopathy_and_the_metabolic_memory_phenomenon/links/543bfa810cf2d6698be35cd2/Effects-of-antioxidant-gene-therapy-on-the-development-of-diabetic-retinopathy-and-the-metabolic-memory-phenomenon.pdf","https://scholar.google.com/scholar?q=related:qU6ObIhghQkJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
40,"LV Miller, JD Stokes, C Silpipat","Diabetes mellitus and autonomic dysfunction after Vacor rodenticide ingestion",1978,"Diabetes Care","Am Diabetes Assoc","https://diabetesjournals.org/care/article-abstract/1/2/73/559","https://scholar.google.com/scholar?cites=282584109114909558&as_sdt=2005&sciodt=2007&hl=en",111,"2023-07-26 15:01:39","","","","",,,,,40,0.89,13,3,45,"… Muscle capillary basement membrane thickness on electron microscopy was found to be 1,918 … given before and one hour after Vacor ingestion protects rats against pancreatic damage.…","","https://scholar.google.com/scholar?q=related:duP2AsDw6wMJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
157,"RN Frank, TJ Turczyn, A Das","Pericyte coverage of retinal and cerebral capillaries.",1990,"Investigative ophthalmology & …","researchgate.net","https://www.researchgate.net/profile/Arup-Das-6/publication/20801012_Pericyte_coverage_of_retinal_and_cerebral_capillaries/links/5441b0790cf2a76a3cc827c5/Pericyte-coverage-of-retinal-and-cerebral-capillaries.pdf","https://scholar.google.com/scholar?cites=4758727283420947799&as_sdt=2005&sciodt=2007&hl=en",112,"2023-07-26 15:01:39","PDF","","","",,,,,157,4.76,52,3,33,"… in retinal and cerebral capillary basement membrane thickness, of possible physiologic impor… Fischer F and Gartner J: Morphometric analysis of basal laminae in rats with long-term …","https://www.researchgate.net/profile/Arup-Das-6/publication/20801012_Pericyte_coverage_of_retinal_and_cerebral_capillaries/links/5441b0790cf2a76a3cc827c5/Pericyte-coverage-of-retinal-and-cerebral-capillaries.pdf","https://scholar.google.com/scholar?q=related:V-VDX0BlCkIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
49,"AA Dosso, PM Leuenberger, ...","Remodeling of retinal capillaries in the diabetic hypertensive rat",1999,"… & visual science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2162260","https://scholar.google.com/scholar?cites=16433274655390038787&as_sdt=2005&sciodt=2007&hl=en",113,"2023-07-26 15:01:39","HTML","","","",,,,,49,2.04,16,3,24,"… of retinal capillaries in diabetic and nondiabetic rats. … (spontaneously hypertensive; SHR) rats were rendered diabetic by … rats and were strongly enhanced in the combined diseases. …","https://iovs.arvojournals.org/article.aspx?articleid=2162260","https://scholar.google.com/scholar?q=related:A_vzWju4DuQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
37,"J Yang, Q Xue, L Miao, L Cai","Pulmonary fibrosis: a possible diabetic complication",2011,"Diabetes/metabolism research …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dmrr.1175","https://scholar.google.com/scholar?cites=10614392096625429818&as_sdt=2005&sciodt=2007&hl=en",114,"2023-07-26 15:01:39","","10.1002/dmrr.1175","","",,,,,37,3.08,9,4,12,"… It was shown that diabetic rats induced with streptozotocin (… status of capillary basement membrane thickness in multiple … The pulmonary fibrotic changes observed in rats and mice were …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/dmrr.1175","https://scholar.google.com/scholar?q=related:Oo0S2l_lTZMJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
15,"L Sosula","Capillary radius and wall thickness in normal and diabetic rat retinae",1974,"Microvascular Research","Elsevier","https://www.sciencedirect.com/science/article/pii/0026286274900119","https://scholar.google.com/scholar?cites=13124650939334974025&as_sdt=2005&sciodt=2007&hl=en",115,"2023-07-26 15:01:39","CITATION","","","",,,,,15,0.31,15,1,49,"… wall thickness of the diabetic rats remained the same as that … -term streptozotocin-diabetic rats, prepared in the course of … in retinal capillary basement membrane thickness (Bloodworth…","","https://scholar.google.com/scholar?q=related:SdoO8H0gJLYJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
3,"X Zhang, X Wang, F Li, X Cui, X Liu, L Hui, ...","Intervention study on Chinese medicine Tongxinluo for cardiomyopathy in diabetic rats",2013,"Afr J Pharm …","academicjournals.org","https://academicjournals.org/article/article1380795670_Zhang%20et%20al%202.pdf","https://scholar.google.com/scholar?cites=1345786474629878658&as_sdt=2005&sciodt=2007&hl=en",116,"2023-07-26 15:01:39","PDF","","","",,,,,3,0.30,0,7,10,"… capillary vessel basilar membrane of the cardiac muscle of rats in TXL group was significantly reduced. The capillary basement membrane thickness of the normal control group (115 ± …","https://academicjournals.org/article/article1380795670_Zhang%20et%20al%202.pdf","https://scholar.google.com/scholar?q=related:gtPWG6sxrRIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
16,"TS Kern, RL Engerman","Aldose reductase and the development of renal disease in diabetic dogs",1999,"Journal of Diabetes and its Complications","Elsevier","https://www.sciencedirect.com/science/article/pii/S1056872798000154","https://scholar.google.com/scholar?cites=165285067937982576&as_sdt=2005&sciodt=2007&hl=en",117,"2023-07-26 15:01:39","HTML","","","",,,,,16,0.67,8,2,24,"… in diabetes have been conducted to date only in rats, and have yielded conflicting results. Some … Capillary basement membrane thickness was increased, and, consistent with previous …","https://www.sciencedirect.com/science/article/pii/S1056872798000154","https://scholar.google.com/scholar?q=related:cKgeweQ1SwIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
275,"RA Malik, S Tesfaye, SD Thompson, A Veves, ...","Endoneurial localisation of microvascular damage in human diabetic neuropathy",1993,"Diabetologia","Springer","https://link.springer.com/article/10.1007/BF00402283","https://scholar.google.com/scholar?cites=4743764893640775360&as_sdt=2005&sciodt=2007&hl=en",118,"2023-07-26 15:01:39","","10.1007/BF00402283","","",,,,,275,9.17,55,5,30,"… Sosenko JM, Miettinen OS, Williamson JR, Gabbay KH (1984) Muscle capillary basement membrane thickness and long term glycaemia in type i diabetes mellitus. N Engl J Med 311:…","https://link.springer.com/content/pdf/10.1007/BF00402283.pdf","https://scholar.google.com/scholar?q=related:wFZthwk91UEJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
12,"EA Abdelrahim","Histopathological change of the endocrine pancreas in male albino rat treated with the atypical antipsychotic clozapine",2013,"Romanian Journal of Morphology and Embryology","academia.edu","https://www.academia.edu/download/45199356/540213385394.pdf","https://scholar.google.com/scholar?cites=14417223520113090838&as_sdt=2005&sciodt=2007&hl=en",119,"2023-07-26 15:01:39","PDF","","","",,,,,12,1.20,12,1,10,"… , except in measuring the capillary basement membrane thickness where the ×40 objective … the endocrine pancreas of the clozapine-treated rats in the present study were very similar …","https://www.academia.edu/download/45199356/540213385394.pdf","https://scholar.google.com/scholar?q=related:FmG_42dEFMgJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
50,"MA Katz, P McCuskey, JL Beggs, PC Johnson, ...","Relationships between microvascular function and capillary structure in diabetic and nondiabetic human skin",1989,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/38/10/1245/8547","https://scholar.google.com/scholar?cites=6112971888153476096&as_sdt=2005&sciodt=2007&hl=en",120,"2023-07-26 15:01:39","","","","",,,,,50,1.47,10,5,34,"… Morff RH: Altered regulation of intercapillary distance in cremaster muscle of streptozotocin diabetic rats (Abstract). Fed Proc 43:1005, 1984 38. Mauer SM, Steffes MW, Goetz FC, …","","https://scholar.google.com/scholar?q=related:ADxWW4uj1VQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
124,"MW Steffes, DER Sutherland, FC Goetz, ...","Studies of kidney and muscle biopsy specimens from identical twins discordant for type I diabetes mellitus",1985,"… England Journal of …","Mass Medical Soc","https://www.nejm.org/doi/full/10.1056/nejm198505163122003","https://scholar.google.com/scholar?cites=7917251068333203190&as_sdt=2005&sciodt=2007&hl=en",121,"2023-07-26 15:01:39","HTML","10.1056/nejm198505163122003","","",,,,,124,3.26,31,4,38,"To distinguish metabolic from genetic factors in the development of microangiopathy in diabetes, we evaluated biopsy specimens of kidney and quadriceps muscle from seven pairs of …","https://www.nejm.org/doi/full/10.1056/nejm198505163122003","https://scholar.google.com/scholar?q=related:9h6VNea5320J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
19,"HW Kan, JH Hsieh, HF Chien, YH Lin, ...","CD40-mediated HIF-1α expression underlying microangiopathy in diabetic nerve pathology",2018,"Disease Models & …","journals.biologists.com","https://journals.biologists.com/dmm/article-abstract/11/4/dmm033647/2539","https://scholar.google.com/scholar?cites=531625340772715422&as_sdt=2005&sciodt=2007&hl=en",122,"2023-07-26 15:01:39","","","","",,,,,19,3.80,4,5,5,"… area, increased capillary basement membrane thickness and … Furthermore, capillary basement membrane thickness and … correlated with capillary basement membrane thickness. The …","https://journals.biologists.com/dmm/article/11/4/dmm033647/2539","https://scholar.google.com/scholar?q=related:notaRm62YAcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
45,"L Orci, W Stauffacher, M Amherdt, R Pictet, AE Renold, ...","The kidney of spiny mice (Acomys cahirinus): Electron microscopy of glomerular changes associated with ageing and tubular glycogen accumulation during …",1970,"Diabetologia","Springer","https://link.springer.com/article/10.1007/BF01212248","https://scholar.google.com/scholar?cites=13261861486041658566&as_sdt=2005&sciodt=2007&hl=en",123,"2023-07-26 15:01:39","","10.1007/BF01212248","","",,,,,45,0.85,8,6,53,"… the ""glomerular capillary basement membrane thickness"" of … the livers of metabolically normal newborn rats and mice [18, 31]… both in Pompe's disease and newborn rats [12, 31] lends as …","https://link.springer.com/content/pdf/10.1007/BF01212248.pdf","https://scholar.google.com/scholar?q=related:xnTy18GYC7gJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
15,"T Sato, Y Nara, S Note, Y Yamori","New establishment of hypertensive diabetic animal models: neonatally streptozotocin-treated spontaneously hypertensive rats",1987,"Metabolism","Elsevier","https://www.sciencedirect.com/science/article/pii/0026049587901089","https://scholar.google.com/scholar?cites=14372777405219532106&as_sdt=2005&sciodt=2007&hl=en",124,"2023-07-26 15:01:39","","","","",,,,,15,0.42,4,4,36,"… Urinalysis was carried out in five female rats of both STZ-treated and control groups of WKY, … Glomerular capillary basement membrane thickness was measured by the line intercept …","","https://scholar.google.com/scholar?q=related:Su3eWeZcdscJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
83,"L Gotloib, P Bar-Sella, ...","Reduplicated basal lamina of small venules and mesothelium of human parietal peritoneum: Ultrastructural changes of reduplicated peritoneal basement membrane",1985,"Peritoneal Dialysis …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/089686088500500402","https://scholar.google.com/scholar?cites=8456466575508531915&as_sdt=2005&sciodt=2007&hl=en",125,"2023-07-26 15:01:39","","10.1177/089686088500500402","","",,,,,83,2.18,28,3,38,"… Thickened capillary basal lamina has been observed in brain microvessels of aged people as well as in old monkeys and old rats (7), in cortical capillaries of patients suffering from …","https://journals.sagepub.com/doi/pdf/10.1177/089686088500500402","https://scholar.google.com/scholar?q=related:y2om0ItnW3UJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"S Krantz, RE Brandt, R Salazar","INSTITUTE OF BIOCHEMISTRY, ERNST MORITZ ARNDT UNIVERSITY, D-17487 GREIFSWALD, GERMANY",1998,"The Maillard Reaction in Foods …","books.google.com","https://books.google.com/books?hl=en&lr=&id=9-v6f2NlufwC&oi=fnd&pg=PA369&dq=%22capillary+basement+membrane+thickness%22+%22rats%22&ots=sZZzeHkEFT&sig=_2bx7PdwcXUKMJVSYiedWTRliL0","",126,"2023-07-26 15:01:39","","","","",,,,,0,0.00,0,3,25,"… rats were used to estimate tissue content of glucose-modified proteins and capillary basement membrane thickness … In non-diabetic and diabetic rats no correlation was found between …","","https://scholar.google.com/scholar?q=related:Utm4j06wQXUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
181,"MR Hayden, JR Sowers, SC Tyagi","The central role of vascular extracellular matrix and basement membrane remodeling in metabolic syndrome and type 2 diabetes: the matrix preloaded",2005,"Cardiovascular diabetology","Springer","https://link.springer.com/article/10.1186/1475-2840-4-9","https://scholar.google.com/scholar?cites=6692721005820308594&as_sdt=2005&sciodt=2007&hl=en",127,"2023-07-26 15:01:39","HTML","10.1186/1475-2840-4-9","","",,,,,181,10.06,60,3,18,"The vascular endothelial basement membrane and extra cellular matrix is a compilation of different macromolecules organized by physical entanglements, opposing ionic charges, …","https://link.springer.com/article/10.1186/1475-2840-4-9","https://scholar.google.com/scholar?q=related:cuy2lEtS4VwJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
11,"L Hoffman, TE Mandel, WM Carter, M Koulmanda, ...","A comparison between islet transplantation and parenteral insulin in the control of diabetes and prevention of renal complications in mice",1983,"Metabolism","Elsevier","https://www.sciencedirect.com/science/article/pii/0026049583900069","https://scholar.google.com/scholar?cites=18054012407125745341&as_sdt=2005&sciodt=2007&hl=en",128,"2023-07-26 15:01:39","","","","",,,,,11,0.28,2,5,40,"… of diabetic rats into normal rats … rats has shown similar promising results.“’ Meticulous glucose control with insulin injection, however, can also prevent renal complications in diabetic rats…","","https://scholar.google.com/scholar?q=related:vZ45SaG8jPoJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"김순현","실험적 당뇨병의 새로운 모형인 SHR/N: Mcc-cp 쥐의 망막 조직의 형태학적 특성에 관한 연구",1995,"","ir.ymlib.yonsei.ac.kr","https://ir.ymlib.yonsei.ac.kr/handle/22282913/117776","",129,"2023-07-26 15:01:39","","","","",,,,,0,0.00,0,1,28,"… capillary basement membrane thickness and diameter were increased in homozygous copulent male and female rats… cells in the homozygous copulent male rats was 3.58±0.19. This …","","https://scholar.google.com/scholar?q=related:rrEiqsTUxlAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
32,"O Baum, M Bigler","Pericapillary basement membrane thickening in human skeletal muscles",2016,"American Journal of Physiology-Heart …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajpheart.00048.2016","https://scholar.google.com/scholar?cites=3456446202100493681&as_sdt=2005&sciodt=2007&hl=en",130,"2023-07-26 15:01:39","","10.1152/ajpheart.00048.2016","","",,,,,32,4.57,16,2,7,"… The levels of AGEs in the skeletal muscles of rats have been shown to be higher in diabetic than in nondiseased control animals (96). Furthermore, it would be of special interest to …","https://journals.physiology.org/doi/pdf/10.1152/ajpheart.00048.2016","https://scholar.google.com/scholar?q=related:ca1y_YHD9y8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
33,"JT Ireland, BK Patnaik, LJP Duncan","Effect of pituitary ablation on the renal arteriolar and glomerular lesions in diabetes",1967,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/16/9/636/2933","https://scholar.google.com/scholar?cites=15568588984889215774&as_sdt=2005&sciodt=2007&hl=en",131,"2023-07-26 15:01:39","","","","",,,,,33,0.59,11,3,56,"… of the glomerular capillary basement membrane thickness by … , and the mean capillary basement membrane thickness was … insulin-deficient alloxan-diabetic rats. Recent studies14 of L-…","","https://scholar.google.com/scholar?q=related:HothIjK9DtgJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"A Sankaramoorthy, S Roy","Vascular Basement Membrane Thickening: Basis of Disease Pathology in Diabetic Retinopathy",2021,"Advances in Vision Research, Volume III …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-9184-6_20","https://scholar.google.com/scholar?cites=16523242591992212262&as_sdt=2005&sciodt=2007&hl=en",132,"2023-07-26 15:01:39","","10.1007/978-981-15-9184-6_20","","",,,,,1,0.50,1,2,2,"… Vascular defects in diabetes have been explained through BM thickening in retinas of 6-month diabetic rats [89] and of galactose-fed rats [90]. Hyperglycemia-induced activation of the …","https://www.researchgate.net/profile/J-Hejtmancik/publication/349446336_Genotype-Phenotype_of_RPE65_Mutations_A_Reference_Guide_for_Gene_Testing_and_Its_Clinical_Application/links/6273e4012f9ccf58eb2fdd99/Genotype-Phenotype-of-RPE65-Mutations-A-Reference-Guide-for-Gene-Testing-and-Its-Clinical-Application.pdf#page=283","https://scholar.google.com/scholar?q=related:JutM8ZdZTuUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
22,"DG Rogers, NH White, JV Santiago, JP Miller, ...","Glycemic control and bone age are independently associated with muscle capillary basement membrane width in diabetic children after puberty",1986,"Diabetes …","Am Diabetes Assoc","https://diabetesjournals.org/care/article-abstract/9/5/453/31538","https://scholar.google.com/scholar?cites=5455389814533580682&as_sdt=2005&sciodt=2007&hl=en",133,"2023-07-26 15:01:39","","","","",,,,,22,0.59,4,5,37,"… long halflife (>100 days) in diabetic and nondiabetic rats.Thus the 1- and 2-yr mean HbA)c … , OH: Dependency of muscle capillary basement membrane thickness on the duration of …","https://www.researchgate.net/profile/J-Miller-8/publication/19391651_Glycemic_Control_and_Bone_Age_Are_Independently_Associated_With_Muscle_Capillary_Basement_Membrane_Width_in_Diabetic_Children_After_Puberty/links/0046352b86785030d8000000/Glycemic-Control-and-Bone-Age-Are-Independently-Associated-With-Muscle-Capillary-Basement-Membrane-Width-in-Diabetic-Children-After-Puberty.pdf","https://scholar.google.com/scholar?q=related:iueO5iFwtUsJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
88,"RP Danis, DP Bingaman","Insulin-like growth factor-1 retinal microangiopathy in the pig eye",1997,"Ophthalmology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0161642097300815","https://scholar.google.com/scholar?cites=7856592358179822051&as_sdt=2005&sciodt=2007&hl=en",134,"2023-07-26 15:01:39","HTML","","","",,,,,88,3.38,44,2,26,"… Quantitative morphometric measurements were made of capillary basement membrane thickness and endothelial … Regulation of growth factor mRNA levels in the eyes of diabetic rats …","https://www.sciencedirect.com/science/article/pii/S0161642097300815","https://scholar.google.com/scholar?q=related:41lbrh85CG0J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
14,"A Dosso, E Rungger-Brändle, F Rohner-Jeanrenaud, ...","Ocular complications in the old and glucose-intolerant genetically obese (fa/fa) rat",1990,"Diabetologia","Springer","https://link.springer.com/article/10.1007/BF00404039","https://scholar.google.com/scholar?cites=3519390808450206735&as_sdt=2005&sciodt=2007&hl=en",135,"2023-07-26 15:01:39","","10.1007/BF00404039","","",,,,,14,0.42,4,4,33,"… Initially, 24 rats were divided into 4 groups of 6 rats (lean or obese; standard diet + water or … proved to be accurate for measuring retinal capillary basement membrane thickness [15]. All …","https://link.springer.com/content/pdf/10.1007/BF00404039.pdf","https://scholar.google.com/scholar?q=related:DwxzM0tj1zAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
122,"RN Frank","On the pathogenesis of diabetic retinopathy",1984,"Ophthalmology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0161642084342580","https://scholar.google.com/scholar?cites=17673764293146321243&as_sdt=2005&sciodt=2007&hl=en",136,"2023-07-26 15:01:39","","","","",,,,,122,3.13,122,1,39,"… capillary basement membrane thickness with age have been reported by several investigators over the years in nondiabetic humans,41 dogs,42 and rats… our galactosemic rats over the …","","https://scholar.google.com/scholar?q=related:WyH4KPzSRfUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
19,"WG Robison Jr","Prevention of diabetes-related retinal microangiopathy with aldose reductase inhibitors",1988,"Prediabetes","Springer","https://link.springer.com/chapter/10.1007/978-1-4684-5616-5_45","https://scholar.google.com/scholar?cites=10257937431976140019&as_sdt=2005&sciodt=2007&hl=en",137,"2023-07-26 15:01:39","","10.1007/978-1-4684-5616-5_45","","",,,,,19,0.54,19,1,35,"… continues to plague studies on capillary basement membrane thickness is the variation in … It's interesting that in rats, although we're causing retinopathy with the galactose feeding, …","","https://scholar.google.com/scholar?q=related:89we2b6DW44J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
