Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
13,"M Van Hul, D Bauters, RH Lijnen","Differential effects of a gelatinase inhibitor on adipocyte differentiation and adipose tissue development",2013,"Clinical and Experimental …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1440-1681.12154","https://scholar.google.com/scholar?cites=4719292556215591821&as_sdt=2005&sciodt=2007&hl=en",34,"2023-07-14 10:31:19","","10.1111/1440-1681.12154","","",,,,,13,1.30,4,3,10,"… adipocyte and blood vessel size in sc and GON fat depots of tolylsam-treated mice. Adipocyte … However, we have shown that MMP-12 deficiency in mice fed an HFD does not affect …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/1440-1681.12154","https://scholar.google.com/scholar?q=related:jSNgdJNLfkEJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
14,"I Scroyen, V Christiaens, HR Lijnen","Effect of fumagillin on adipocyte differentiation and adipogenesis",2010,"Biochimica et Biophysica Acta (BBA) …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304416509003341","https://scholar.google.com/scholar?cites=11166742551431143511&as_sdt=2005&sciodt=2007&hl=en",35,"2023-07-14 10:31:19","HTML","","","",,,,,14,1.08,5,3,13,"… C57Bl/6 mice at the age of 5 weeks were pair-fed on HFD and (… We did not observe an effect of fumagillin on blood vessel size … This suggests that analysis of blood vessel size/density in …","https://www.sciencedirect.com/science/article/pii/S0304416509003341","https://scholar.google.com/scholar?q=related:V-BKxC89-JoJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
22,"G Voros, HR Lijnen","Deficiency of thrombospondin‐1 in mice does not affect adipose tissue development",2006,"Journal of Thrombosis and Haemostasis","jthjournal.org","https://www.jthjournal.org/article/S1538-7836(22)11043-3/abstract","https://scholar.google.com/scholar?cites=10087208069484631737&as_sdt=2005&sciodt=2007&hl=en",36,"2023-07-14 10:31:19","","","","",,,,,22,1.29,11,2,17,"… mice. Body weight gain was identical for both genotypes resulting in comparable total body weights after 15weeks of HFD … size or density, nor in blood vessel size or density (not shown). …","https://www.jthjournal.org/article/S1538-7836(22)11043-3/pdf","https://scholar.google.com/scholar?q=related:udYVfUv2_IsJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
22,"NA Mansukhani, Z Wang, VP Shively, ME Kelly, ...","Sex differences in the LDL receptor knockout mouse model of atherosclerosis",2017,"Artery …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805154/","https://scholar.google.com/scholar?cites=8323010636521380850&as_sdt=2005&sciodt=2007&hl=en",37,"2023-07-14 10:31:19","HTML","","","",,,,,22,3.67,4,5,6,"… mice were fed the HFD for 8, 14, 18, and 22 weeks prior to sacrifice (n=3–15/group; Figure 1A). Prior to euthanasia of mice … data for variation in vessel size between sexes and over time. …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805154/","https://scholar.google.com/scholar?q=related:8punoxNGgXMJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
6,"HR Lijnen, I Scroyen","Effect of vascular endothelial growth factor receptor 2 antagonism on adiposity in obese mice",2013,"J Mol Endocrinol","researchgate.net","https://www.researchgate.net/profile/He-Lijnen/publication/235682853_Effect_of_Vascular_Endothelial_Growth_Factor-Receptor_2_antagonism_on_adiposity_in_obese_mice/links/56a5f98508ae1b651134680c/Effect-of-Vascular-Endothelial-Growth-Factor-Receptor-2-antagonism-on-adiposity-in-obese-mice.pdf","https://scholar.google.com/scholar?cites=6229504303760304541&as_sdt=2005&sciodt=2007&hl=en",38,"2023-07-14 10:31:19","PDF","","","",,,,,6,0.60,3,2,10,"… vessel size and density of obese mice. Data are meansGS.EMof eight to ten determinations … on body weight during the first 5–6 weeks of HFD feeding, but afterwards (weeks 6–13), the …","https://www.researchgate.net/profile/He-Lijnen/publication/235682853_Effect_of_Vascular_Endothelial_Growth_Factor-Receptor_2_antagonism_on_adiposity_in_obese_mice/links/56a5f98508ae1b651134680c/Effect-of-Vascular-Endothelial-Growth-Factor-Receptor-2-antagonism-on-adiposity-in-obese-mice.pdf","https://scholar.google.com/scholar?q=related:nWlmsCilc1YJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
11,"M Van Hul, F Lupu, T Dresselaers, ...","Matrix metalloproteinase inhibition affects adipose tissue mass in obese mice",2012,"Clinical and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1440-1681.2012.05714.x","https://scholar.google.com/scholar?cites=10849025304990943015&as_sdt=2005&sciodt=2007&hl=en",39,"2023-07-14 10:31:19","","10.1111/j.1440-1681.2012.05714.x","","",,,,,11,1.00,3,4,11,"… vessel size and density in adipose tissue of obese mice kept … mice was well tolerated in the present study and resulted in lower body and fat pad weights after 7 weeks feeding of an HFD…","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1440-1681.2012.05714.x","https://scholar.google.com/scholar?q=related:J4c1xwh7j5YJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
8,"X Fan, K Li, L Zhu, X Deng, Z Feng, C Xu, ...","Prolonged therapeutic effects of photoactivated adipose‐derived stem cells following ischaemic injury",2020,"Acta …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/apha.13475","https://scholar.google.com/scholar?cites=7153062876936121766&as_sdt=2005&sciodt=2007&hl=en",40,"2023-07-14 10:31:19","","10.1111/apha.13475","","",,,,,8,2.67,1,7,3,"… HFD mice received either light-treated or non-light-treated mASCs was not associated with changes in body weight. All of recipient HFD mice … and blood vessel size and diameter), …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/apha.13475","https://scholar.google.com/scholar?q=related:pq3Pu8nIRGMJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
40,"RH Lijnen","Effect of plasminogen activator inhibitor-1 deficiency on nutritionally-induced obesity in mice",2005,"Thrombosis and haemostasis","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1160/TH05-01-0043","https://scholar.google.com/scholar?cites=13117030195052681481&as_sdt=2005&sciodt=2007&hl=en",41,"2023-07-14 10:31:19","","10.1160/TH05-01-0043","","",,,,,40,2.22,40,1,18,"… GON fat but lower in SC fat ofWT mice.Thus,this study in littermate mice on high fat diet did not … PAI-1 antigen levels (6.9 ± 2.1 ng/ml) were elevated inWT mice as a result of the HFD (3– …","https://www.thieme-connect.com/products/ejournals/pdf/10.1160/TH05-01-0043.pdf","https://scholar.google.com/scholar?q=related:CRkwJHcNCbYJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
48,"S Karaman, M Hollmén, SY Yoon, HF Alkan, K Alitalo, ...","Transgenic overexpression of VEGF-C induces weight gain and insulin resistance in mice",2016,"Scientific reports","nature.com","https://www.nature.com/articles/srep31566","https://scholar.google.com/scholar?cites=7865373494698170619&as_sdt=2005&sciodt=2007&hl=en",42,"2023-07-14 10:31:19","HTML","","","",,,,,48,6.86,8,6,7,"… average blood vessel size were comparable in WT and K14-VEGF-C mice (Supplementary … -C on metabolism in mice under normal chow and HFD conditions. Our findings reveal that …","https://www.nature.com/articles/srep31566","https://scholar.google.com/scholar?q=related:-9hBWYVrJ20J:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
19,"HR Lijnen","Murine models of obesity and hormonal therapy",2011,"Thrombosis research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0049384811700068","https://scholar.google.com/scholar?cites=2590122653439875406&as_sdt=2005&sciodt=2007&hl=en",43,"2023-07-14 10:31:19","","","","",,,,,19,1.58,19,1,12,"… Ob/ob mice and C57Bl/6 mice on HFD had significantly larger SC and GON fat pads, … Blood vessel size was lower in GON adipose tissue of the deficient mice. These differences …","","https://scholar.google.com/scholar?q=related:Ttn5itT28SMJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
213,"Y Zhang, AC Daquinag, F Amaya-Manzanares, O Sirin, ...","Stromal progenitor cells from endogenous adipose tissue contribute to pericytes and adipocytes that populate the tumor microenvironment",2012,"Cancer research","AACR","https://aacrjournals.org/cancerres/article-abstract/72/20/5198/575972","https://scholar.google.com/scholar?cites=6441899522263998933&as_sdt=2005&sciodt=2007&hl=en",44,"2023-07-14 10:31:19","","","","",,,,,213,19.36,43,5,11,"… mice that had become only moderately overweight on HFD before tumor implantation. Despite HFD … Blood vessel size was assessed as mean lumen width for all vessels scored. Blood …","https://aacrjournals.org/cancerres/article/72/20/5198/575972","https://scholar.google.com/scholar?q=related:1eFNH3w5ZlkJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
3,"I Scroyen, C Vranckx, HR Lijnen","FGF receptor antagonism does not affect adipose tissue development in nutritionally induced obesity",2014,"Adipocyte","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.4161/adip.27233","https://scholar.google.com/scholar?cites=6789772105440006395&as_sdt=2005&sciodt=2007&hl=en",45,"2023-07-14 10:31:19","","10.4161/adip.27233","","",,,,,3,0.33,1,3,9,"… pair-fed mice on HFD, the … vessel size in SC and GON fat was comparable in both groups, whereas blood vessel density was lower in the GON adipose tissue of inhibitor treated mice. …","https://www.tandfonline.com/doi/pdf/10.4161/adip.27233","https://scholar.google.com/scholar?q=related:-5CbksEdOl4J:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
21,"M Chittezhath, D Gunaseelan, ...","Islet macrophages are associated with islet vascular remodeling and compensatory hyperinsulinemia during diabetes",2019,"American Journal …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajpendo.00248.2019","https://scholar.google.com/scholar?cites=10788105024386993452&as_sdt=2005&sciodt=2007&hl=en",46,"2023-07-14 10:31:19","","10.1152/ajpendo.00248.2019","","",,,,,21,5.25,7,3,4,"… We repeated the above experiments in male C57BL/6J mice fed acutely with a HFD and … by progressive vessel branching and reduced overall vessel size, as reported before (17a, 48) (…","https://journals.physiology.org/doi/prev/20191001-aop/pdf/10.1152/ajpendo.00248.2019","https://scholar.google.com/scholar?q=related:LI0xolwMt5UJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
305,"HR Lijnen","Angiogenesis and obesity",2008,"Cardiovascular research","academic.oup.com","https://academic.oup.com/cardiovascres/article-abstract/78/2/286/347744","https://scholar.google.com/scholar?cites=7847000206576657517&as_sdt=2005&sciodt=2007&hl=en",47,"2023-07-14 10:31:19","","","","",,,,,305,20.33,305,1,15,"… MMP-2-deficient mice when kept on a HFD, but not MMP-9-deficient mice, show … mice had a significantly lower body weight and less total SC plus GON adipose tissue. Blood vessel size …","https://academic.oup.com/cardiovascres/article/78/2/286/347744","https://scholar.google.com/scholar?q=related:bSRr2Rwl5mwJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
16,"KM Love, EJ Barrett, SK Malin, ...","Diabetes pathogenesis and management: the endothelium comes of age",2021,"Journal of Molecular …","academic.oup.com","https://academic.oup.com/jmcb/article-abstract/13/7/500/6206380","https://scholar.google.com/scholar?cites=10471920029368032757&as_sdt=2005&sciodt=2007&hl=en",48,"2023-07-14 10:31:19","","","","",,,,,16,8.00,4,4,2,"… dysfunction varies depending on the blood vessel size and location, resulting in decreased … resistance in response to a HFD. In mice initiating a HFD, impaired vascular insulin signaling …","https://academic.oup.com/jmcb/article/13/7/500/6206380","https://scholar.google.com/scholar?q=related:9Z3Husi7U5EJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
84,"R Menghini, V Casagrande, S Menini, A Marino, ...","TIMP3 overexpression in macrophages protects from insulin resistance, adipose inflammation, and nonalcoholic fatty liver disease in mice",2012,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/61/2/454/14854","https://scholar.google.com/scholar?cites=12571918411941380569&as_sdt=2005&sciodt=2007&hl=en",49,"2023-07-14 10:31:19","","","","",,,,,84,7.64,17,5,11,"… Average blood vessel size was calculated by dividing the total stained area by the number … tissue of MacT3 mice fed an HFD compared with WT mice. A representative image of four …","https://diabetesjournals.org/diabetes/article/61/2/454/14854","https://scholar.google.com/scholar?q=related:2YH10C9teK4J:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
140,"C Gustavsson, CD Agardh, AV Zetterqvist, J Nilsson, ...","Vascular cellular adhesion molecule-1 (VCAM-1) expression in mice retinal vessels is affected by both hyperglycemia and hyperlipidemia",2010,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0012699","https://scholar.google.com/scholar?cites=8924412562703300905&as_sdt=2005&sciodt=2007&hl=en",50,"2023-07-14 10:31:19","HTML","","","",,,,,140,10.77,28,5,13,"… The effect of diabetes on VCAM-1 expression is dependent on retinal vessel size. … levels in wt and ApoE −/− mice fed regular chow or high fat diet (HFD), this time at an earlier age of 17 …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0012699","https://scholar.google.com/scholar?q=related:Kbn2NPHh2XsJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
9,"K Rosenstand, K Andersen, R Terp, ...","… -gated calcium channels results in attenuated weight gain and improved endothelium-dependent dilatation of resistance vessels induced by a high-fat diet in mice",2020,"Journal of physiology …","Springer","https://link.springer.com/article/10.1007/s13105-020-00728-2","https://scholar.google.com/scholar?cites=13590199246432452375&as_sdt=2005&sciodt=2007&hl=en",51,"2023-07-14 10:31:19","","10.1007/s13105-020-00728-2","","",,,,,9,3.00,2,4,3,"… -related behavior in WT HFD and Ca v 3.1 −/− HFD mice after 8 weeks on HFD. The OFT … of increasing importance for contractility when blood-vessel size decreases [1]. Interestingly, …","","https://scholar.google.com/scholar?q=related:Fz9j7jUWmrwJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"DA Sidsworth, SL Sellers, JP Reutens-Hernandez, ...","Impact of sex on microvascular reactivity in a murine model of diet-induced obesity and insulin resistance",2021,"Heliyon","cell.com","https://www.cell.com/heliyon/pdf/S2405-8440(21)00322-4.pdf","https://scholar.google.com/scholar?cites=7912877536019825833&as_sdt=2005&sciodt=2007&hl=en",52,"2023-07-14 10:31:19","PDF","","","",,,,,1,0.50,0,4,2,"… Male and female HFD mice had significantly higher serum insulin levels compared to chow-… dysfunction in female mice. We have summarized our findings in terms of vessel size and …","https://www.cell.com/heliyon/pdf/S2405-8440(21)00322-4.pdf","https://scholar.google.com/scholar?q=related:qUSh3TEw0G0J:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
278,"G Voros, E Maquoi, D Demeulemeester, N Clerx, ...","Modulation of angiogenesis during adipose tissue development in murine models of obesity",2005,"…","academic.oup.com","https://academic.oup.com/endo/article-abstract/146/10/4545/2500303","https://scholar.google.com/scholar?cites=12916859468509281562&as_sdt=2005&sciodt=2007&hl=en",53,"2023-07-14 10:31:19","","","","",,,,,278,15.44,56,5,18,"… vessel size and lower vessel density in tissues of obese mice, … pad mass when data on SFD and HFD were pooled (ρ = 0.34 … mice on HFD for 2 wk, but not for 5 or 15 wk, compared with …","https://academic.oup.com/endo/article/146/10/4545/2500303","https://scholar.google.com/scholar?q=related:Gv0iCkDnQbMJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
23,"I Scroyen, V Christiaens, HR Lijnen","No functional role of plasminogen activator inhibitor‐1 in murine adipogenesis or adipocyte differentiation",2007,"Journal of Thrombosis and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1538783622079612","https://scholar.google.com/scholar?cites=10530063063211851364&as_sdt=2005&sciodt=2007&hl=en",54,"2023-07-14 10:31:19","HTML","","","",,,,,23,1.44,8,3,16,"… that PAI‐1‐deficient mice kept on a high‐fat diet (HFD) develop adipose tissue somewhat … mAb H4B3 treated mice, whereas adipocyte density as well as blood vessel size and density …","https://www.sciencedirect.com/science/article/pii/S1538783622079612","https://scholar.google.com/scholar?q=related:ZD40uZBMIpIJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
295,"V Christiaens, HR Lijnen","Angiogenesis and development of adipose tissue",2010,"Molecular and cellular endocrinology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0303720709004109","https://scholar.google.com/scholar?cites=16478224397761191302&as_sdt=2005&sciodt=2007&hl=en",55,"2023-07-14 10:31:19","HTML","","","",,,,,295,22.69,148,2,13,"… ob/ob mice and C57Bl/6 mice on HFD had significantly larger subcutaneous (SC) and … Blood vessel size was lower in GON adipose tissue of PlGF −/− mice, and blood vessel density, …","https://www.sciencedirect.com/science/article/pii/S0303720709004109","https://scholar.google.com/scholar?q=related:hh27zchpruQJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"YH Chan, JWE Moss, JO Williams, ...","… processes in vitro, modulates disease‐associated risk factors in C57BL/6J mice and reduces atherogenesis in LDL receptor deficient mice by inhibiting inflammation …",2023,"Molecular Nutrition & …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/mnfr.202200716","",56,"2023-07-14 10:31:19","","10.1002/mnfr.202200716","","",,,,,0,0.00,0,4,1,"… rapidly on HFD in ApoE-/- mice compared to Ldlr-/- mice and the … within the lumen, and plaque and vessel size (Fig. 8). The … 3) There was also no significant change in vessel size (ie, …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/mnfr.202200716","https://scholar.google.com/scholar?q=related:RdAFik93rDoJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
9,"N Nagai, MF Hoylaerts, DJ Gallacher, HR Lu, ...","Prothrombotic effect of Rofecoxib in a murine venous thrombosis model",2008,"Thrombosis research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0049384808001643","https://scholar.google.com/scholar?cites=4363447760414846736&as_sdt=2005&sciodt=2007&hl=en",57,"2023-07-14 10:31:19","HTML","","","",,,,,9,0.60,2,5,15,"… Rofecoxib treatment in WT mice fed the HFD, but not in ob/ob mice fed the SFD (Table 2). … mice the Swiss genetic background is preferred over C57Bl/6 because of the larger vessel size …","https://www.sciencedirect.com/science/article/pii/S0049384808001643","https://scholar.google.com/scholar?q=related:EC-Am54UjjwJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
5,"L Vergori, E Lauret, R Soleti, MC Martinez, ...","Low concentration of ethanol favors progenitor cell differentiation and neovascularization in high-fat diet-fed mice model",2016,"… International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1357272516301765","https://scholar.google.com/scholar?cites=7827946434812054423&as_sdt=2005&sciodt=2007&hl=en",58,"2023-07-14 10:31:19","HTML","","","",,,,,5,0.71,1,5,7,"… was conducted using BM cells isolated from mice fed with HFD injected in HFD mice. At day 7, … Vessel size from plugs with 1% ethanol were increased (⿼2.3 fold) relative to untreated …","https://www.sciencedirect.com/science/article/pii/S1357272516301765","https://scholar.google.com/scholar?q=related:lwvC585zomwJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
24,"G Voros, E Maquoi, D Collen, HR Lijnen","Influence of membrane‐bound tumor necrosis factor (TNF)‐α on obesity and glucose metabolism",2004,"Journal of Thrombosis and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1538783622178712","https://scholar.google.com/scholar?cites=531264700041904885&as_sdt=2005&sciodt=2007&hl=en",59,"2023-07-14 10:31:19","HTML","","","",,,,,24,1.26,6,4,19,"… Histological analysis of SC and GON fat pads obtained from mice fed a HFD for 15 weeks … of mice at 5 weeks of age and after 15 weeks on HFD did not reveal a marked effect of the HFD …","https://www.sciencedirect.com/science/article/pii/S1538783622178712","https://scholar.google.com/scholar?q=related:9cKzD25uXwcJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
12,"M Kang, J Jeong, J Lee, S Park, Y Sung, M Choi, ...","Placental growth factor (PlGF) is linked to inflammation and metabolic disorders in mice with diet-induced obesity",2018,"Endocrine …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/endocrj/65/4/65_EJ17-0363/_article/-char/ja/","https://scholar.google.com/scholar?cites=6916743454108310442&as_sdt=2005&sciodt=2007&hl=en",60,"2023-07-14 10:31:19","","","","",,,,,12,2.40,2,7,5,"… indicated that Tg HFD mice gained weight more readily than WT HFD mice, despite the … PlGFdeficiency mice also showed lower blood vessel size in EWAT, with decreased adiposity [8]. …","https://www.jstage.jst.go.jp/article/endocrj/65/4/65_EJ17-0363/_pdf","https://scholar.google.com/scholar?q=related:qluiaIY1_V8J:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"M Chittezhath, D Gunaseelan, X Zheng, R Hasan, ...","Islet macrophages drive islet vascular remodeling and compensatory hyperinsulinemia in the early stages of diabetes",2019,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/584953.abstract","",61,"2023-07-14 10:31:19","","10.1101/584953.abstract","","",,,,,0,0.00,0,5,4,"… The reduction in body weight of HFD mice has been reported in HFD mice treated with … T2D is required for increased islet blood vessel size and numbers and without islet macrophages …","https://www.biorxiv.org/content/10.1101/584953.full.pdf","https://scholar.google.com/scholar?q=related:s_F0bQR8B7UJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
489,"TL Phung, K Ziv, D Dabydeen, G Eyiah-Mensah, ...","Pathological angiogenesis is induced by sustained Akt signaling and inhibited by rapamycin",2006,"Cancer cell","cell.com","https://www.cell.com/cancer-cell/pdf/S1535-6108(06)00216-9.pdf","https://scholar.google.com/scholar?cites=9469057267495724111&as_sdt=2005&sciodt=2007&hl=en",62,"2023-07-14 10:31:19","PDF","","","",,,,,489,28.76,98,5,17,"… Sustained endothelial Akt activation caused increased blood vessel size and generalized … We examined the skin blood vessels of normal and double transgenic mice for structural …","https://www.cell.com/cancer-cell/pdf/S1535-6108(06)00216-9.pdf","https://scholar.google.com/scholar?q=related:T-TpYmrZaIMJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
44,"D Bauters, I Scroyen, M Van Hul, HR Lijnen","Gelatinase A (MMP-2) promotes murine adipogenesis",2015,"Biochimica et Biophysica Acta …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304416515001087","https://scholar.google.com/scholar?cites=4972804081072589830&as_sdt=2005&sciodt=2007&hl=en",63,"2023-07-14 10:31:19","HTML","","","",,,,,44,5.50,11,4,8,"… of de novo fat pads in Nude mice after 4 weeks of HFD feeding. Body weight gain was … Blood vessel size in de novo fat pads was not significantly affected in shMmp2, whereas the …","https://www.sciencedirect.com/science/article/pii/S0304416515001087","https://scholar.google.com/scholar?q=related:Bszx9fbyAkUJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"MJ Davis, JP Scallan, JA Castorena-Gonzalez, ...","Multiple aspects of lymphatic dysfunction in an ApoE−/− mouse model of hypercholesterolemia",2023,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fphys.2022.1098408/full?utm_source=dlvr.it&utm_medium=twitter","https://scholar.google.com/scholar?cites=15778763745176692607&as_sdt=2005&sciodt=2007&hl=en",64,"2023-07-14 10:31:19","HTML","10.3389/fphys.2022.1098408","","",,,,,2,2.00,1,4,1,"… -deficient mice on a HFD. Vessels were excised from ApoE +/+ or ApoE −/− mice fed a HFD and … Because the absolute amplitude is in part determined by vessel size, which can vary …","https://www.frontiersin.org/articles/10.3389/fphys.2022.1098408/full?utm_source=dlvr.it&utm_medium=twitter","https://scholar.google.com/scholar?q=related:f6cR2gZu-doJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
19,"B Hemmeryckx, MF Hoylaerts, HR Lijnen","Effect of premature aging on murine adipose tissue",2012,"Experimental gerontology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0531556512000149","https://scholar.google.com/scholar?cites=17269517199447072443&as_sdt=2005&sciodt=2007&hl=en",65,"2023-07-14 10:31:19","HTML","","","",,,,,19,1.73,6,3,11,"… mice do not show increased white and brown fat mass with aging. ► Adipocyte and blood vessel size … Exposure of mice to cold or high fat diet (HFD) can trigger the prevalence of brown …","https://www.sciencedirect.com/science/article/pii/S0531556512000149","https://scholar.google.com/scholar?q=related:u56KI2Wmqe8J:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
19,"ND Arnold, JA Pickworth, LE West, S Dawson, ...","A therapeutic antibody targeting osteoprotegerin attenuates severe experimental pulmonary arterial hypertension",2019,"Nature …","nature.com","https://www.nature.com/articles/s41467-019-13139-9","https://scholar.google.com/scholar?cites=11569500390434772198&as_sdt=2005&sciodt=2007&hl=en",66,"2023-07-14 10:31:19","HTML","","","",,,,,19,4.75,4,5,4,"… ApoE mice (ApoE +/− ), and mice heterozygous for ApoE but … mice developed PAH in response to 8 weeks of feeding HFD… wall thickness as a ratio of total vessel size (Media/CSA), (f) …","https://www.nature.com/articles/s41467-019-13139-9","https://scholar.google.com/scholar?q=related:5pSbqE4fj6AJ:scholar.google.com/&scioq=%22vessel+size%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
