Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
509,"J Dai, ABM Rabie","VEGF: an essential mediator of both angiogenesis and endochondral ossification",2007,"Journal of dental research","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/154405910708601006","https://scholar.google.com/scholar?cites=17237239629717498508&as_sdt=2005&sciodt=2007&hl=en",89,"2023-07-14 14:45:40","","10.1177/154405910708601006","","",,,,,509,31.81,255,2,16,"… complexity of interactions between VEGF ligands and their … of VEGF-related molecules, including 7 mammalian members, namely, VEGF, placenta growth factor (PLGF), and VEGF-B, -C…","https://journals.sagepub.com/doi/full/10.1177/154405910708601006","https://scholar.google.com/scholar?q=related:jOqYzR36Nu8J:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"MR Rittler","Modeling of interactions between vascular endothelial growth factor family members and their receptors KDR and Flt-1",2008,"","vtechworks.lib.vt.edu","https://vtechworks.lib.vt.edu/handle/10919/26569","",90,"2023-07-14 14:45:40","","","","",,,,,0,0.00,0,1,15,"… high affinity for VEGF and can compete for VEGF binding, … the activation of KDR signaling by VEGF and its inhibition by sFlt-1… reports that Flt-1 binds VEGF-A with a KD ranging from of 9 -…","https://vtechworks.lib.vt.edu/bitstream/handle/10919/26569/Rittler_Dissertation_Final_ETD.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:NtlRH_xZ5LgJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
35,"CW White, EKM Johnstone, HB See, KDG Pfleger","NanoBRET ligand binding at a GPCR under endogenous promotion facilitated by CRISPR/Cas9 genome editing",2019,"Cellular signalling","Elsevier","https://www.sciencedirect.com/science/article/pii/S0898656818302882","https://scholar.google.com/scholar?cites=981468480210460569&as_sdt=2005&sciodt=2007&hl=en",91,"2023-07-14 14:45:40","HTML","","","",,,,,35,8.75,9,4,4,"… Nluc is a small 19 kD luciferase that emits a bright, stable … pharmacological parameters of binding affinity in real-time, in … ), as well as a lower binding affinity than initially reported. PSB …","https://www.sciencedirect.com/science/article/pii/S0898656818302882","https://scholar.google.com/scholar?q=related:md8v-WHgng0J:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
34,"MV Wanjale, GSV Kumar","Peptides as a therapeutic avenue for nanocarrier-aided targeting of glioma",2017,"Expert opinion on drug delivery","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17425247.2017.1242574","https://scholar.google.com/scholar?cites=17141977692272889787&as_sdt=2005&sciodt=2007&hl=en",92,"2023-07-14 14:45:40","","10.1080/17425247.2017.1242574","","",,,,,34,5.67,17,2,6,"… The non-amphipathic short peptides are highly cationic that attributes high binding affinity … this VEGF–NRP1 binding, playing a dual role of immune stimulation along with blocking …","https://www.tandfonline.com/doi/pdf/10.1080/17425247.2017.1242574","https://scholar.google.com/scholar?q=related:u4-Yl-OJ5O0J:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
77,"C Siebold, EY Jones","Structural insights into semaphorins and their receptors",2013,"Seminars in cell &developmental biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S1084952112002121","https://scholar.google.com/scholar?cites=6531684767321015626&as_sdt=2005&sciodt=2007&hl=en",93,"2023-07-14 14:45:40","HTML","","","",,,,,77,7.70,39,2,10,"… contributes an avidity-based boost to the binding affinity resulting in Kd values of ∼15 nM (as … The crystal structure of the Sema3A–Nrp1–PlxnA2 complex reveals the key role of the …","https://www.sciencedirect.com/science/article/pii/S1084952112002121","https://scholar.google.com/scholar?q=related:SsX_hLA0pVoJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"JA Getz","High-Affinity, Stable Peptide Ligands Engineered from a Kalata B1 Knottin Library",2012,"","search.proquest.com","https://search.proquest.com/openview/7b4fbf6865f3bb1fe560497f31251715/1?pq-origsite=gscholar&cbl=18750","",94,"2023-07-14 14:45:40","BOOK","","","",,,,,0,0.00,0,1,11,"… One of these advantages is improved binding affinity and specificity for cellsurface receptors … that bind vascular endothelial growth factor (VEGF) were grafted into individual loops in the …","","https://scholar.google.com/scholar?q=related:pSvnhQ97GLMJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
27,"S Luo, H Hu, Z Chen, M Cai, Y Sun, H Liu, ...","Monoclonal antibody for antagonizing and inhibiting binding of vascular endothelial growth factor to its receptor, and coding sequence",2017,"US Patent …","Google Patents","https://patents.google.com/patent/US9580498B2/en","https://scholar.google.com/scholar?cites=9283520230016019860&as_sdt=2005&sciodt=2007&hl=en",95,"2023-07-14 14:45:40","","","","",,,,,27,4.50,4,7,6,"… A technical problem to be solved by the present invention is to provide an antibody or antibody derivative which can inhibit the binding of VEGF to VEGF-R. The definition of the antibody …","https://patentimages.storage.googleapis.com/db/fd/b2/92e07122b5de3d/US9580498.pdf","https://scholar.google.com/scholar?q=related:lO1Bh3aw1YAJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
69,"KC Caires, JM De Avila, AS Cupp, DJ McLean","VEGFA Family Isoforms Regulate Spermatogonial Stem Cell Homeostasis in Vivo",2012,"Endocrinology","academic.oup.com","https://academic.oup.com/endo/article-abstract/153/2/887/2424527","https://scholar.google.com/scholar?cites=13016421815989748357&as_sdt=2005&sciodt=2007&hl=en",96,"2023-07-14 14:45:40","","","","",,,,,69,6.27,17,4,11,"… or VEGFA isoforms bind directly to NRP1, which presents the … to determine the role of specific VEGF isoforms in regulating SSC cell … of receptor activation, and binding affinity for receptor/…","https://academic.oup.com/endo/article/153/2/887/2424527","https://scholar.google.com/scholar?q=related:hcK2fK2eo7QJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"L Bao, GW Fearnley, CC Lin, AF Odell, AC Redondo, ...","Calcium-binding protein S100A6 interaction with VEGF receptors integrates signaling and trafficking pathways",2021,"BioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.07.29.454311.abstract","",97,"2023-07-14 14:45:40","","10.1101/2021.07.29.454311.abstract","","",,,,,0,0.00,0,6,2,"… proteins including VEGFR1 or VEGF co-receptors, the neuropilins (NRP1, NRP2) (Figure 4A)… cytoplasmic domain in vitro, with sub-micromolar binding affinity (K d ) and displays calcium-…","https://www.biorxiv.org/content/biorxiv/early/2021/07/29/2021.07.29.454311.full.pdf","https://scholar.google.com/scholar?q=related:i9n0pS083vYJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"HH Hwang, HS Kim, DY Lee","Gastrointestinally absorbable lactoferrin-heparin conjugate with anti-angiogenic activity for treatment of brain tumor",2023,"Journal of Controlled Release","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168365923000962","https://scholar.google.com/scholar?cites=1526016146561161025&as_sdt=2005&sciodt=2007&hl=en",98,"2023-07-14 14:45:40","HTML","","","",,,,,2,2.00,1,3,1,"… Graphical diagram of Lf-heparin and its binding affinity to VEGF at … through the disruption of the VEGF-VEGFR interactions. … Interaction within the VEGF-VEGFR2-NRP1 complex induces …","https://www.sciencedirect.com/science/article/pii/S0168365923000962","https://scholar.google.com/scholar?q=related:QddJoZl_LRUJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"J Gobin","Assessment of High Purity Mesenchymal Stromal Cells Derived Extracellular Vesicles Presenting NRP1 Show Functional Suppression of Activated Immune Cells",2022,"","ruor.uottawa.ca","https://ruor.uottawa.ca/handle/10393/43071","",99,"2023-07-14 14:45:40","","","","",,,,,0,0.00,0,1,1,"… size exclusion chromatography, and binding affinity chromatography and are considered to … for vessel branching thought VEGF signal cascade. (79-81) NRP1 is known to bind a series …","https://ruor.uottawa.ca/bitstream/10393/43071/1/Gobin_Jonathan_2021_Thesis.pdf","https://scholar.google.com/scholar?q=related:4fj8W7DJ1ngJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
7,"S Chakrabarti, CJ Barrow, RK Kanwar, ...","Current protein-based anti-angiogenic therapeutics",2014,"Mini reviews in …","ingentaconnect.com","https://www.ingentaconnect.com/content/ben/mrmc/2014/00000014/00000003/art00007","https://scholar.google.com/scholar?cites=12343599156995693477&as_sdt=2005&sciodt=2007&hl=en",100,"2023-07-14 14:45:40","","","","",,,,,7,0.78,2,4,9,"… VEGFR2 (Kd = 10… VEGF binding to VEGFR2 while inhibiting VEGF-VEGFR1interactions. The association of VEGF165 with neuropilin-1 results in a 10-fold increase in the binding affinity …","https://www.researchgate.net/profile/Sanjukta-Chakrabarti-3/publication/260269189_Current_Protein-based_Anti-angiogenic_Therapeutics/links/55473bd70cf24107d3982356/Current-Protein-based-Anti-angiogenic-Therapeutics.pdf","https://scholar.google.com/scholar?q=related:pRuKughGTasJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
8,"C Osude, L Lin, M Patel, A Eckburg, J Berei, A Kuckovic, ...","Mediating EGFR-TKI resistance by VEGF/VEGFR autocrine pathway in non-small cell lung cancer",2022,"Cells","mdpi.com","https://www.mdpi.com/2073-4409/11/10/1694","https://scholar.google.com/scholar?cites=5961299059337693234&as_sdt=2005&sciodt=2007&hl=en",101,"2023-07-14 14:45:40","HTML","","","",,,,,8,8.00,1,7,1,"… Studies have shown that NP-1 interacts with VEGFR-2 in a cis position, which, in turn, increases the binding affinity of VEGF to VEGFR-2 [49]. In this cis NP-1/VEGFR-2 position, where …","https://www.mdpi.com/2073-4409/11/10/1694","https://scholar.google.com/scholar?q=related:Moix_-jJulIJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
36,"P Lingasamy, A Tobi, K Kurm, S Kopanchuk, ...","Tumor-penetrating peptide for systemic targeting of Tenascin-C",2020,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-020-62760-y","https://scholar.google.com/scholar?cites=7146484291181482406&as_sdt=2005&sciodt=2007&hl=en",102,"2023-07-14 14:45:40","HTML","","","",,,,,36,12.00,7,5,3,"… The binding affinity was estimated by global fitting of the data as … The Kd values were obtained by global fitting data to a … -ability of the peptide, as NRP1 has been detected in hepatic …","https://www.nature.com/articles/s41598-020-62760-y","https://scholar.google.com/scholar?q=related:phHIYJlpLWMJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"LA Sullivan","Anti-Angiogenic Therapy in Non-Small Cell Lung Cancer: Characterizing a New Therapy and Investigating Potential Mechanisms of Resistance",2012,"","utswmed-ir.tdl.org","https://utswmed-ir.tdl.org/handle/2152.5/1040","",103,"2023-07-14 14:45:40","","","","",,,,,0,0.00,0,1,11,"… VEGF family: VEGF-A (referred to in this chapter as VEGF), … Despite the strong binding affinity of VEGFR1 to VEGF, the … Nrp1 binds VEGF isoforms with heparin sulfate proteoglycan-…","https://utswmed-ir.tdl.org/utswmed-ir/bitstream/handle/2152.5/1040/SullivanLaura.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:j0WF3Aw8oUIJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"AIJM Domingues","Molecular mechanisms and relevance of the nuclear internalization of VEGF and VEGFR2 (KDR) on endothelial cells",2011,"","search.proquest.com","https://search.proquest.com/openview/c8d2ad8511ccdb8cd6934cd3470ed5e5/1?pq-origsite=gscholar&cbl=2026366","",104,"2023-07-14 14:45:40","HTML","","","",,,,,0,0.00,0,1,12,"… A different class of VEGF receptors are the neuropilins, NRP1 and NRP2, … binding affinity of VEGFR1 for VEGFA is at least 10 fold higher than that of VEGFR2 (dissociation constant Kd…","https://search.proquest.com/openview/c8d2ad8511ccdb8cd6934cd3470ed5e5/1?pq-origsite=gscholar&cbl=2026366","https://scholar.google.com/scholar?q=related:Vi0q4XeFPT8J:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"EU Enuwosa","The impact of artificial sweeteners on VEGF-induced permeability in glomerular microvascular endothelium",2020,"","arro.anglia.ac.uk","https://arro.anglia.ac.uk/id/eprint/706815/","",105,"2023-07-14 14:45:40","","","","",,,,,0,0.00,0,1,3,"… saccharin and sucralose on VEGF-induced permeability through … endothelial cells were exposed to VEGF with and without artificial … and sucralose on VEGFinduced permeability through …","https://arro.anglia.ac.uk/id/eprint/706815/1/Enuwosa_2020.pdf","https://scholar.google.com/scholar?q=related:oBtaCnMMdIYJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
32,"AA Ayanlaja, B Zhang, GQ Ji, Y Gao, J Wang, ...","The reversible effects of glial cell line–derived neurotrophic factor (GDNF) in the human brain",2018,"Seminars in Cancer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1044579X18300427","https://scholar.google.com/scholar?cites=4723395274685692050&as_sdt=2005&sciodt=2007&hl=en",106,"2023-07-14 14:45:40","HTML","","","",,,,,32,6.40,5,6,5,"… by transcription factors and their binding affinity to the promoter and … VEGF and stable regulation of VEGFR2 in Glioma stem cells (GSCs) effectively regulates the VEGF–VEGFR2-NRP1 …","https://www.sciencedirect.com/science/article/pii/S1044579X18300427","https://scholar.google.com/scholar?q=related:kjhmCfrejEEJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"A Mircea, DA Zinovkin, MZI Pranjol","Vascular modulation of antitumor immunity: A crosstalk between immune cells and the tumor vasculature",2022,"Handbook of Cancer and …","Springer","https://link.springer.com/content/pdf/10.1007/978-3-030-80962-1_273-1.pdf","https://scholar.google.com/scholar?cites=5266867409855976125&as_sdt=2005&sciodt=2007&hl=en",107,"2023-07-14 14:45:40","","10.1007/978-3-030-80962-1_273-1","","",,,,,1,1.00,0,3,1,"… NRP1 and NRP2 interact with both VEGR1 and 2 leading to increased affinity to VEGF. Interestingly, NRP1 and NRP2 expression on epithelial cells is very low, but it increases …","","https://scholar.google.com/scholar?q=related:vRKMEwGsF0kJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"UMBSMCC Center","Sixth Annual Cancer Biology Research Retreat",2015,"","academia.edu","https://www.academia.edu/download/88303599/CR-Program-Final.pdf","",108,"2023-07-14 14:45:40","PDF","","","",,,,,0,0.00,0,1,8,"… that involves VEGF-A binding to NRP1 to stimulate intracellular … Moreover, our findings suggest that VEGF-A and NRP1 are … The equilibrium binding affinity (KD) of nanoparticles scaled …","https://www.academia.edu/download/88303599/CR-Program-Final.pdf","https://scholar.google.com/scholar?q=related:jf-pj9AkEBwJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"J Marín-García, J Marín-García","Growth Factors Signaling",2011,"Signaling in the Heart","Springer","https://link.springer.com/chapter/10.1007/978-1-4419-9461-5_5","",109,"2023-07-14 14:45:40","","10.1007/978-1-4419-9461-5_5","","",,,,,0,0.00,0,2,12,"… NRP1 associates with the PDZ protein neuropilin-interacting protein-1 (NIP-1) and this is important for the role of NRP1 in VEGF-… increases their ligand-binding affinity. Moreover, ErbB2-…","","https://scholar.google.com/scholar?q=related:b5zkk6_FzRYJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"SP Chapoval, M Lee, A Lemmer, O Ajayi, X Qi, ...","Identifying function determining residues in neuroimmune semaphorin 4A",2022,"International Journal of …","mdpi.com","https://www.mdpi.com/1422-0067/23/6/3024","https://scholar.google.com/scholar?cites=1531509687926983025&as_sdt=2005&sciodt=2007&hl=en",110,"2023-07-14 14:45:40","HTML","","","",,,,,1,1.00,0,6,1,"… We observed that Sema4A binds NRP1 alone with high affinity … for vascular endothelial growth factor (VEGF) [48]. Such co-… used as a measure of the receptor–ligand binding affinity. …","https://www.mdpi.com/1422-0067/23/6/3024","https://scholar.google.com/scholar?q=related:cQn1ZvIDQRUJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"C Ashman, IR Catchpole, ...","Antigen Binding Constructs",2017,"US Patent App. 15 …","Google Patents","https://patents.google.com/patent/US20170029494A1/en","https://scholar.google.com/scholar?cites=16412200310171381654&as_sdt=2005&sciodt=2007&hl=en",111,"2023-07-14 14:45:40","","","","",,,,,2,0.33,1,3,6,"… binding domain in capable of binding to VEGF, to dimers comprising two antigen binding … use in the treatment of diseases associated with VEGF signalling, such as diabetic macular …","","https://scholar.google.com/scholar?q=related:li9S_jnZw-MJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
119,"BL Falcon, S Chintharlapalli, MT Uhlik, ...","Antagonist antibodies to vascular endothelial growth factor receptor 2 (VEGFR-2) as anti-angiogenic agents",2016,"Pharmacology & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0163725816300912","https://scholar.google.com/scholar?cites=9530671183512676997&as_sdt=2005&sciodt=2007&hl=en",112,"2023-07-14 14:45:40","HTML","","","",,,,,119,17.00,30,4,7,"… endothelial growth factor A (VEGF-A; VEGF hereafter) and ziv-aflibercept, a recombinant fusion protein that as a decoy VEGF receptor binds VEGF, VEGF-B and placental growth factor (…","https://www.sciencedirect.com/science/article/pii/S0163725816300912","https://scholar.google.com/scholar?q=related:hSpTHPK-Q4QJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"E Kurtagic","Neutrophil elastase cleaves vascular endothelial growth factor to generate a fragment with altered activity",2010,"","search.proquest.com","https://search.proquest.com/openview/7bb7e066f68dcc70e4573831c750ca6b/1?pq-origsite=gscholar&cbl=18750","",113,"2023-07-14 14:45:40","BOOK","","","",,,,,0,0.00,0,1,13,"… This study presented evidence that NRP1 and VEGF … that NRP1 presence enhances VEGF-induced proliferation and migration in cells expressing VEGFR2 [126] suggest that NRP1 …","","https://scholar.google.com/scholar?q=related:YrEI9Ja99SMJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
36,"SP Kaur, BS Cummings","Role of glypicans in regulation of the tumor microenvironment and cancer progression",2019,"Biochemical pharmacology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0006295219302485","https://scholar.google.com/scholar?cites=10819355506773000102&as_sdt=2005&sciodt=2007&hl=en",114,"2023-07-14 14:45:40","HTML","","","",,,,,36,9.00,18,2,4,"… The binding affinity of glypicans for these proteins is … VEGF. Small molecule inhibitors have been successfully used in inhibiting VEGF interaction with its receptor neuropilin 1 (NRP1), …","https://www.sciencedirect.com/science/article/pii/S0006295219302485","https://scholar.google.com/scholar?q=related:pv_ej4ISJpYJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"G De Rossi","A Study On The Roles And Effects Of Syndecans On Endothelial Cell Biology During Angiogenesis",2016,"","qmro.qmul.ac.uk","https://qmro.qmul.ac.uk/xmlui/handle/123456789/12792","",115,"2023-07-14 14:45:40","","","","",,,,,0,0.00,0,1,7,"… to the main angiogenic factor VEGF. Lastly, since previous … syndecan-4 is critical for VEGF-A-mediated angiogenesis. … NRP1-deficient embryos are in fact related to defective VEGF/…","https://qmro.qmul.ac.uk/xmlui/bitstream/handle/123456789/12792/De_Rossi_Giulia_PhD_Final_080316.pdf?sequence=1","https://scholar.google.com/scholar?q=related:KI15X30T4P0J:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"JM Sanders","Physics-Based Modeling of Engineered Biopolymers for Monitoring Gene Expression in Disease",2013,"","search.proquest.com","https://search.proquest.com/openview/615058b0c7613d129c88c10e94ded243/1?pq-origsite=gscholar&cbl=18750","",116,"2023-07-14 14:45:40","BOOK","","","",,,,,0,0.00,0,1,10,"… MD simulations of docked peptides with Nrp1 were performed to … study with the highest affinity for Nrp1 was RPARPAR. This … To explore the differences in binding affinity of an EGFR …","https://search.proquest.com/openview/615058b0c7613d129c88c10e94ded243/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?q=related:ZADz-pHV6iQJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"M El-Mousawi","Identification Par Banque Phagique D'un Peptide, SP5. 2, Specifique Au Recepteur Flt-1 Ayant Un Potentiel Anti-Angiogenique",2003,"","search.proquest.com","https://search.proquest.com/openview/84326d5a90b97c75091ae565127b503d/1?pq-origsite=gscholar&cbl=18750&diss=y","",117,"2023-07-14 14:45:40","BOOK","","","",,,,,0,0.00,0,1,20,"… 44Figure 3.5 Analysis of the binding affinity of the V5.2-mutant … -1 has the higher affinity for VEGF (Kd =10-20pM) compared to … Other VEGF-related factors can interact with the NRP1 …","https://search.proquest.com/openview/84326d5a90b97c75091ae565127b503d/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:YISM9q96820J:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"K Rauniyar","VEGF-C: The evolutionary origin, activation, and potential as a drug target",2023,"Dissertationes Scholae Doctoralis Ad Sanitatem …","helda.helsinki.fi","https://helda.helsinki.fi/handle/10138/357923","",118,"2023-07-14 14:45:40","","","","",,,,,0,0.00,0,1,1,"… , which increases the binding affinity of VEGF-C to VEGFR-2/3. The N-glycosylation sites in … Nrp1 has been shown to promote VEGF-A165 interaction with VEGFR-2 and modulate …","https://helda.helsinki.fi/bitstream/handle/10138/357923/rauniyar_khushbu_dissertation_2023.pdf?sequence=1","https://scholar.google.com/scholar?q=related:qpUcCgFxAZMJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
44,"C Ngambenjawong, M Cieslewicz, ...","Synthesis and evaluation of multivalent M2pep peptides for targeting alternatively activated M2 macrophages",2016,"Journal of Controlled …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168365915303072","https://scholar.google.com/scholar?cites=339458442728024190&as_sdt=2005&sciodt=2007&hl=en",119,"2023-07-14 14:45:40","HTML","","","",,,,,44,6.29,15,3,7,"… binding affinity of M2pep (Kd ~ 90 μM) typical of phage display-discovered peptides. Therefore, an opportunity exists to further improve M2pepKLA by increasing receptor binding affinity …","https://www.sciencedirect.com/science/article/pii/S0168365915303072","https://scholar.google.com/scholar?q=related:fqjPtqf_tQQJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
16,"M Rima, SM Alavi Naini, M Karam, R Sadek, ...","Vipers of the middle east: a rich source of bioactive molecules",2018,"Molecules","mdpi.com","https://www.mdpi.com/1420-3049/23/10/2721","https://scholar.google.com/scholar?cites=3750585281049128822&as_sdt=2005&sciodt=2007&hl=en",120,"2023-07-14 14:45:40","","","","",,,,,16,3.20,3,5,5,"… preferentially binding the VEGF receptor [90,91]. Isolated VEGFs have also been shown to bind to VEGF co-receptors, NRP1 and NRP2. Interestingly, the binding affinity and selectivity …","https://www.mdpi.com/1420-3049/23/10/2721/pdf","https://scholar.google.com/scholar?q=related:du-9EHHBDDQJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"PI Imoukhuede, AO Dokun, BH Annex, AS Popel","Articles in PresS. Am J Physiol Heart Circ Physiol (February 1, 2013). doi: 10.1152/ajpheart. 00514.2012",2013,"","journals.physiology.org","https://journals.physiology.org/doi/prev/20130201-aop/epdf/10.1152/ajpheart.00514.2012","",121,"2023-07-14 14:45:40","","10.1152/ajpheart.00514.2012","","",,,,,0,0.00,0,4,10,"… The 183 collagenase-mediated decrease in NRP1 levels was consistent with our … VEGF binding affinity to VEGFR1 297 compared to VEGFR2 (VEGFR1 Kd=~10 pM versus VEGFR2 Kd…","","https://scholar.google.com/scholar?q=related:1tNacd2_LicJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"RA Alexander","Interaction of urokinase receptor and integrins on endothelial cells and its implication in VEGF-induced migration",2012,"","repositorium.meduniwien.ac.at","https://repositorium.meduniwien.ac.at/obvumwhs/content/titleinfo/1883428/full.pdf","",122,"2023-07-14 14:45:40","BOOK","","","",,,,,0,0.00,0,1,11,"… receptor (uPAR) with a very high binding affinity in the sub nanomolar range (Kd 0.5 nM) (36). … with different surface molecules: NRP1, a co-receptor for VEGF and semaphorin 3A, …","https://repositorium.meduniwien.ac.at/obvumwhs/content/titleinfo/1883428/full.pdf","https://scholar.google.com/scholar?q=related:__s9-ZUQXeAJ:scholar.google.com/&scioq=%22binding+affinity%22+%22kd%22+%22vegf%22+%22nrp1%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
